CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST02400,400,5,93484.69,2,2,4,224,Hibernating
CUST02401,36,14,67628.68000000001,4,4,4,444,Champions
CUST02402,1,20,80760.3,5,5,4,554,Champions
CUST02403,16,15,43628.28,4,4,3,443,Loyal Customers
CUST02404,64,7,129215.79000000001,4,3,5,435,Loyal Customers
CUST02405,392,4,11436.0,2,2,2,222,Hibernating
CUST02406,212,2,20309.95,3,1,2,312,Hibernating
CUST02407,66,11,25180.87,4,4,3,443,Loyal Customers
CUST02408,150,16,31718.940000000002,3,4,3,343,Loyal Customers
CUST02409,496,2,9215.66,1,1,2,112,Lost
CUST02410,184,13,29826.09,3,4,3,343,Loyal Customers
CUST02411,471,7,9433.77,2,3,2,232,Hibernating
CUST02412,1,21,54837.71,5,5,4,554,Champions
CUST02413,38,6,24836.8,4,2,3,423,New Customers
CUST02414,19,57,336599.94,4,5,5,455,Champions
CUST02415,494,4,23511.83,1,2,3,123,Lost
CUST02416,500,2,14881.380000000001,1,1,2,112,Lost
CUST02417,14,9,55108.1,5,3,4,534,Loyal Customers
CUST02418,5,29,588034.89,5,5,5,555,Champions
CUST02419,3,55,399333.57,5,5,5,555,Champions
CUST02420,24,13,255824.27000000002,4,4,5,445,Champions
CUST02421,4,25,185003.21,5,5,5,555,Champions
CUST02422,8,42,116661.7,5,5,4,554,Champions
CUST02423,478,4,70602.73,2,2,4,224,Hibernating
CUST02424,45,17,50367.36,4,4,4,444,Champions
CUST02425,80,10,137610.57,4,3,5,435,Loyal Customers
CUST02426,341,1,4136.58,3,1,1,311,Hibernating
CUST02427,9,29,138674.47,5,5,5,555,Champions
CUST02428,441,3,1056.26,2,1,1,211,Hibernating
CUST02429,126,8,52233.09,4,3,4,434,Loyal Customers
CUST02430,401,1,1051.24,2,1,1,211,Hibernating
CUST02431,205,8,22070.239999999998,3,3,2,332,Need Attention
CUST02432,476,2,8927.279999999999,2,1,2,212,Hibernating
CUST02433,458,2,6165.77,2,1,1,211,Hibernating
CUST02434,30,6,34491.64,4,2,3,423,New Customers
CUST02435,578,5,9010.73,1,2,2,122,Lost
CUST02436,463,7,58341.899999999994,2,3,4,234,Hibernating
CUST02437,45,14,30877.31,4,4,3,443,Loyal Customers
CUST02438,353,15,205673.03999999998,3,4,5,345,Loyal Customers
CUST02439,562,3,16209.48,1,1,2,112,Lost
CUST02440,3,17,110545.29,5,4,4,544,Champions
CUST02441,196,12,44572.58,3,4,3,343,Loyal Customers
CUST02442,589,3,8402.46,1,1,2,112,Lost
CUST02443,520,5,6573.799999999999,1,2,1,121,Lost
CUST02444,540,2,13392.21,1,1,2,112,Lost
CUST02445,40,11,66975.44,4,4,4,444,Champions
CUST02446,71,11,24536.89,4,4,3,443,Loyal Customers
CUST02447,7,20,60690.880000000005,5,5,4,554,Champions
CUST02448,5,18,295564.33,5,5,5,555,Champions
CUST02449,1,34,227655.77,5,5,5,555,Champions
CUST02450,22,12,42153.58,4,4,3,443,Loyal Customers
CUST02451,148,5,6618.96,3,2,1,321,Hibernating
CUST02452,624,1,1808.31,1,1,1,111,Lost
CUST02453,198,6,12163.44,3,2,2,322,Need Attention
CUST02454,201,17,190019.97,3,4,5,345,Loyal Customers
CUST02455,371,3,22917.64,2,1,2,212,Hibernating
CUST02456,8,37,230043.55000000002,5,5,5,555,Champions
CUST02457,60,8,29753.67,4,3,3,433,Loyal Customers
CUST02458,226,5,25383.4,3,2,3,323,Need Attention
CUST02459,312,14,25959.46,3,4,3,343,Loyal Customers
CUST02460,58,8,16778.05,4,3,2,432,Need Attention
CUST02461,617,2,5044.65,1,1,1,111,Lost
CUST02462,599,1,3592.29,1,1,1,111,Lost
CUST02463,487,5,16961.05,1,2,2,122,Lost
CUST02464,281,6,77733.21,3,2,4,324,Need Attention
CUST02465,427,6,26532.61,2,2,3,223,Hibernating
CUST02466,190,15,46700.5,3,4,3,343,Loyal Customers
CUST02467,60,13,76246.54,4,4,4,444,Champions
CUST02468,3,54,314076.38,5,5,5,555,Champions
CUST02469,21,10,32543.86,4,3,3,433,Loyal Customers
CUST02470,302,7,11576.35,3,3,2,332,Need Attention
CUST02471,2,8,10312.41,5,3,2,532,Need Attention
CUST02472,494,1,2692.06,1,1,1,111,Lost
CUST02473,337,1,1672.81,3,1,1,311,Hibernating
CUST02474,201,6,19974.809999999998,3,2,2,322,Need Attention
CUST02475,650,8,11902.6,1,3,2,132,Hibernating
CUST02476,637,1,4597.08,1,1,1,111,Lost
CUST02477,7,28,80733.39,5,5,4,554,Champions
CUST02478,429,4,6897.969999999999,2,2,1,221,Hibernating
CUST02479,9,24,107978.92,5,5,4,554,Champions
CUST02480,350,9,104081.26,3,3,4,334,Loyal Customers
CUST02481,161,9,140731.43,3,3,5,335,Loyal Customers
CUST02482,661,1,411.38,1,1,1,111,Lost
CUST02483,216,3,43342.47,3,1,3,313,Hibernating
CUST02484,6,29,89070.59,5,5,4,554,Champions
CUST02485,80,14,165177.41999999998,4,4,5,445,Champions
CUST02486,718,2,2898.9100000000003,1,1,1,111,Lost
CUST02487,192,5,12578.390000000001,3,2,2,322,Need Attention
CUST02488,327,1,1225.46,3,1,1,311,Hibernating
CUST02489,526,4,8307.93,1,2,2,122,Lost
CUST02490,350,14,123004.72,3,4,5,345,Loyal Customers
CUST02491,178,16,111208.97000000002,3,4,4,344,Loyal Customers
CUST02492,217,14,125521.03,3,4,5,345,Loyal Customers
CUST02493,567,7,136172.57,1,3,5,135,Hibernating
CUST02494,156,10,28054.59,3,3,3,333,Loyal Customers
CUST02495,597,5,21184.6,1,2,2,122,Lost
CUST02496,28,9,21072.13,4,3,2,432,Need Attention
CUST02497,354,5,25600.58,3,2,3,323,Need Attention
CUST02498,728,2,7371.5599999999995,1,1,1,111,Lost
CUST02499,703,1,13035.19,1,1,2,112,Lost
CUST02500,46,7,60537.310000000005,4,3,4,434,Loyal Customers
