CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,State,Country
CUST01610,403,5,13066.009999999998,2,2,2,222,Hibernating,Agra,Uttar Pradesh,India
CUST01611,725,2,1835.3799999999999,1,1,1,111,Lost,Howrah,West Bengal,India
CUST01612,503,4,17278.27,1,2,2,122,Lost,Faridabad,Haryana,India
CUST01613,385,5,23446.33,2,2,3,223,Hibernating,Chandigarh,Punjab,India
CUST01614,52,10,78043.81000000001,4,3,4,434,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01615,242,8,38452.89,3,3,3,333,Loyal Customers,Amritsar,Punjab,India
CUST01616,465,4,40793.22,2,2,3,223,Hibernating,Mysuru,Karnataka,India
CUST01617,421,3,4842.07,2,1,1,211,Hibernating,Kanpur,Uttar Pradesh,India
CUST01618,362,2,5438.65,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST01619,389,6,36822.97,2,2,3,223,Hibernating,Hyderabad,Telangana,India
CUST01620,285,6,21763.489999999998,3,2,2,322,Need Attention,Kolkata,West Bengal,India
CUST01621,142,12,36359.2,3,4,3,343,Loyal Customers,Gurgaon,Haryana,India
CUST01622,11,35,258134.00999999998,5,5,5,555,Champions,Bengaluru,Karnataka,India
CUST01623,420,6,55675.01,2,2,4,224,Hibernating,Warangal,Telangana,India
CUST01624,553,3,5994.99,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST01625,12,37,245648.15,5,5,5,555,Champions,Chennai,Tamil Nadu,India
CUST01626,354,5,7640.5199999999995,3,2,1,321,Hibernating,Thane,Maharashtra,India
CUST01627,261,13,42221.0,3,4,3,343,Loyal Customers,Chandigarh,Punjab,India
CUST01628,387,5,12892.57,2,2,2,222,Hibernating,Ludhiana,Punjab,India
CUST01629,5,24,115110.59,5,5,4,554,Champions,Nagpur,Maharashtra,India
CUST01630,430,9,132676.45,2,3,5,235,Hibernating,Jodhpur,Rajasthan,India
CUST01631,540,5,31450.03,1,2,3,123,Lost,Udaipur,Rajasthan,India
CUST01632,12,14,54193.08,5,4,4,544,Champions,Bikaner,Rajasthan,India
CUST01633,472,7,25829.309999999998,2,3,3,233,Hibernating,Coimbatore,Tamil Nadu,India
CUST01634,309,5,6025.6900000000005,3,2,1,321,Hibernating,Nagpur,Maharashtra,India
CUST01635,648,2,909.11,1,1,1,111,Lost,Panipat,Haryana,India
CUST01636,123,10,75858.1,4,3,4,434,Loyal Customers,New Delhi,Delhi,India
CUST01637,27,8,75219.51,4,3,4,434,Loyal Customers,Udaipur,Rajasthan,India
CUST01638,3,28,172357.61,5,5,5,555,Champions,Warangal,Telangana,India
CUST01639,374,1,1887.24,2,1,1,211,Hibernating,Faridabad,Haryana,India
CUST01640,468,2,3562.44,2,1,1,211,Hibernating,Chandigarh,Punjab,India
CUST01641,443,6,16525.21,2,2,2,222,Hibernating,Noida,Uttar Pradesh,India
CUST01642,730,3,4788.74,1,1,1,111,Lost,Delhi,Delhi,India
CUST01643,376,5,63037.84,2,2,4,224,Hibernating,Salem,Tamil Nadu,India
CUST01644,199,3,8215.63,3,1,2,312,Hibernating,Hyderabad,Telangana,India
CUST01645,1,31,109867.92,5,5,4,554,Champions,Bikaner,Rajasthan,India
CUST01646,217,7,23288.309999999998,3,3,3,333,Loyal Customers,Jodhpur,Rajasthan,India
CUST01647,16,19,39423.62,4,5,3,453,Loyal Customers,Ludhiana,Punjab,India
CUST01648,450,3,9119.400000000001,2,1,2,212,Hibernating,Bikaner,Rajasthan,India
CUST01649,315,2,4504.6900000000005,3,1,1,311,Hibernating,Lucknow,Uttar Pradesh,India
CUST01650,295,8,40754.729999999996,3,3,3,333,Loyal Customers,Panipat,Haryana,India
CUST01651,4,35,130884.83,5,5,5,555,Champions,Warangal,Telangana,India
CUST01652,165,8,115825.81,3,3,4,334,Loyal Customers,Mangalore,Karnataka,India
CUST01653,87,16,48784.14,4,4,3,443,Loyal Customers,Salem,Tamil Nadu,India
CUST01654,134,13,175571.45,4,4,5,445,Champions,Durgapur,West Bengal,India
CUST01655,26,24,100759.99,4,5,4,454,Champions,Gurgaon,Haryana,India
CUST01656,650,2,2400.8900000000003,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01657,502,7,102626.79,1,3,4,134,Hibernating,Varanasi,Uttar Pradesh,India
CUST01658,92,11,39820.08,4,4,3,443,Loyal Customers,Mangalore,Karnataka,India
CUST01659,93,11,162269.16999999998,4,4,5,445,Champions,Pune,Maharashtra,India
CUST01660,120,12,66997.17,4,4,4,444,Champions,Kochi,Kerala,India
CUST01661,264,8,23305.83,3,3,3,333,Loyal Customers,Bengaluru,Karnataka,India
CUST01662,477,2,1540.1,2,1,1,211,Hibernating,Rajkot,Gujarat,India
CUST01663,510,1,1429.27,1,1,1,111,Lost,Bengaluru,Karnataka,India
CUST01664,40,8,53949.28,4,3,4,434,Loyal Customers,Thane,Maharashtra,India
CUST01665,523,3,7575.050000000001,1,1,1,111,Lost,Bikaner,Rajasthan,India
CUST01666,591,2,3221.4100000000003,1,1,1,111,Lost,Thane,Maharashtra,India
CUST01667,60,13,21816.440000000002,4,4,2,442,Need Attention,Salem,Tamil Nadu,India
CUST01668,419,3,3736.95,2,1,1,211,Hibernating,Jaipur,Rajasthan,India
CUST01669,12,20,307025.42,5,5,5,555,Champions,Pune,Maharashtra,India
CUST01670,214,2,2273.3,3,1,1,311,Hibernating,Chandigarh,Punjab,India
CUST01671,25,11,41041.28,4,4,3,443,Loyal Customers,Pune,Maharashtra,India
CUST01672,615,1,2831.12,1,1,1,111,Lost,Thiruvananthapuram,Kerala,India
CUST01673,381,2,7201.2699999999995,2,1,1,211,Hibernating,Thane,Maharashtra,India
CUST01674,720,1,5599.07,1,1,1,111,Lost,Kolkata,West Bengal,India
CUST01675,372,4,45757.94,2,2,3,223,Hibernating,Hyderabad,Telangana,India
CUST01676,21,8,54595.65,4,3,4,434,Loyal Customers,Surat,Gujarat,India
CUST01677,9,40,193335.59,5,5,5,555,Champions,Amritsar,Punjab,India
CUST01678,124,8,14004.22,4,3,2,432,Need Attention,Vadodara,Gujarat,India
CUST01679,10,34,322764.69,5,5,5,555,Champions,Delhi,Delhi,India
CUST01680,703,2,3369.85,1,1,1,111,Lost,Rajkot,Gujarat,India
CUST01681,2,16,78032.87,5,4,4,544,Champions,Faridabad,Haryana,India
CUST01682,380,2,2410.42,2,1,1,211,Hibernating,Hyderabad,Telangana,India
CUST01683,459,6,20693.48,2,2,2,222,Hibernating,Mumbai,Maharashtra,India
CUST01684,715,3,6160.79,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST01685,14,19,49438.67,5,5,4,554,Champions,Panipat,Haryana,India
CUST01686,267,2,10202.73,3,1,2,312,Hibernating,Rajkot,Gujarat,India
CUST01687,696,2,8997.1,1,1,2,112,Lost,Vadodara,Gujarat,India
CUST01688,42,11,22815.68,4,4,2,442,Need Attention,Amritsar,Punjab,India
CUST01689,509,11,161642.29,1,4,5,145,At Risk,Thiruvananthapuram,Kerala,India
CUST01690,369,6,17198.32,2,2,2,222,Hibernating,Ludhiana,Punjab,India
CUST01691,9,21,175336.69,5,5,5,555,Champions,Mumbai,Maharashtra,India
CUST01692,519,5,6800.72,1,2,1,121,Lost,Kochi,Kerala,India
CUST01693,62,8,64256.35,4,3,4,434,Loyal Customers,Warangal,Telangana,India
CUST01694,14,45,213106.1,5,5,5,555,Champions,Durgapur,West Bengal,India
CUST01695,180,17,41427.46,3,4,3,343,Loyal Customers,Kochi,Kerala,India
CUST01696,5,30,116295.89,5,5,4,554,Champions,Delhi,Delhi,India
CUST01697,1,40,234870.22,5,5,5,555,Champions,Agra,Uttar Pradesh,India
CUST01698,4,33,270264.12,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01699,465,2,4279.83,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST01700,206,7,27161.23,3,3,3,333,Loyal Customers,Mysuru,Karnataka,India
CUST01701,393,1,2485.94,2,1,1,211,Hibernating,Thiruvananthapuram,Kerala,India
CUST01702,24,9,35130.33,4,3,3,433,Loyal Customers,Kochi,Kerala,India
CUST01703,207,15,147996.78,3,4,5,345,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01704,478,5,6556.030000000001,2,2,1,221,Hibernating,Bikaner,Rajasthan,India
CUST01705,386,10,27275.6,2,3,3,233,Hibernating,Vadodara,Gujarat,India
CUST01706,7,23,204909.45,5,5,5,555,Champions,Pune,Maharashtra,India
CUST01707,379,2,1514.77,2,1,1,211,Hibernating,Howrah,West Bengal,India
CUST01708,341,8,17889.09,3,3,2,332,Need Attention,Ahmedabad,Gujarat,India
CUST01709,562,5,6124.13,1,2,1,121,Lost,Kozhikode,Kerala,India
CUST01710,236,4,14902.810000000001,3,2,2,322,Need Attention,Amritsar,Punjab,India
CUST01711,11,17,112015.23999999999,5,4,4,544,Champions,Delhi,Delhi,India
CUST01712,2,20,53342.68,5,5,4,554,Champions,Nagpur,Maharashtra,India
CUST01713,426,8,42697.69,2,3,3,233,Hibernating,Jodhpur,Rajasthan,India
CUST01714,8,11,38887.17,5,4,3,543,Loyal Customers,Surat,Gujarat,India
CUST01715,3,18,69101.28,5,5,4,554,Champions,Bengaluru,Karnataka,India
CUST01716,699,1,4703.24,1,1,1,111,Lost,Chennai,Tamil Nadu,India
CUST01717,12,19,106796.58,5,5,4,554,Champions,Nashik,Maharashtra,India
CUST01718,453,10,135348.42,2,3,5,235,Hibernating,Madurai,Tamil Nadu,India
CUST01719,684,2,3641.6000000000004,1,1,1,111,Lost,Agra,Uttar Pradesh,India
CUST01720,168,11,25339.28,3,4,3,343,Loyal Customers,New Delhi,Delhi,India
CUST01721,2,16,59672.31,5,4,4,544,Champions,Nashik,Maharashtra,India
CUST01722,7,24,52333.47,5,5,4,554,Champions,Lucknow,Uttar Pradesh,India
CUST01723,76,10,65684.88,4,3,4,434,Loyal Customers,Thane,Maharashtra,India
CUST01724,3,17,39429.729999999996,5,4,3,543,Loyal Customers,Jaipur,Rajasthan,India
CUST01725,458,3,2337.1,2,1,1,211,Hibernating,Kozhikode,Kerala,India
CUST01726,14,19,493151.67,5,5,5,555,Champions,Amritsar,Punjab,India
CUST01727,442,7,8893.6,2,3,2,232,Hibernating,Coimbatore,Tamil Nadu,India
CUST01728,703,1,3110.82,1,1,1,111,Lost,Agra,Uttar Pradesh,India
CUST01729,410,2,5659.68,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST01730,561,3,3847.55,1,1,1,111,Lost,Ahmedabad,Gujarat,India
CUST01731,154,11,80757.08,3,4,4,344,Loyal Customers,Noida,Uttar Pradesh,India
CUST01732,374,8,43798.86,2,3,3,233,Hibernating,Agra,Uttar Pradesh,India
CUST01733,661,3,33444.06,1,1,3,113,Lost,Surat,Gujarat,India
CUST01734,289,8,15456.18,3,3,2,332,Need Attention,Coimbatore,Tamil Nadu,India
CUST01735,1,25,150100.81,5,5,5,555,Champions,Amritsar,Punjab,India
CUST01736,480,2,1088.8899999999999,2,1,1,211,Hibernating,Pune,Maharashtra,India
CUST01737,17,11,52021.51,4,4,4,444,Champions,Kochi,Kerala,India
CUST01738,8,27,89766.0,5,5,4,554,Champions,Mumbai,Maharashtra,India
CUST01739,38,19,59548.06,4,5,4,454,Champions,Mangalore,Karnataka,India
CUST01740,269,10,194356.81,3,3,5,335,Loyal Customers,Vadodara,Gujarat,India
CUST01741,607,4,3420.3900000000003,1,2,1,121,Lost,Kozhikode,Kerala,India
CUST01742,329,3,93971.42,3,1,4,314,Hibernating,Ludhiana,Punjab,India
CUST01743,279,6,13906.62,3,2,2,322,Need Attention,Jaipur,Rajasthan,India
CUST01744,1,47,151116.62,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST01745,10,12,29195.5,5,4,3,543,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01746,349,15,49376.12,3,4,4,344,Loyal Customers,Vadodara,Gujarat,India
CUST01747,1,52,254494.16,5,5,5,555,Champions,Panipat,Haryana,India
CUST01748,8,11,60067.18,5,4,4,544,Champions,Bikaner,Rajasthan,India
CUST01749,229,5,67591.38,3,2,4,324,Need Attention,Jaipur,Rajasthan,India
CUST01750,3,21,99455.59,5,5,4,554,Champions,Jodhpur,Rajasthan,India
CUST01751,272,4,62241.08,3,2,4,324,Need Attention,Chandigarh,Punjab,India
CUST01752,96,7,22761.59,4,3,2,432,Need Attention,Delhi,Delhi,India
CUST01753,8,66,524901.41,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01754,22,15,43186.39,4,4,3,443,Loyal Customers,Bikaner,Rajasthan,India
CUST01755,435,1,621.01,2,1,1,211,Hibernating,Coimbatore,Tamil Nadu,India
CUST01756,426,1,7037.96,2,1,1,211,Hibernating,Bikaner,Rajasthan,India
CUST01757,451,5,169721.48,2,2,5,225,Hibernating,Salem,Tamil Nadu,India
CUST01758,58,15,97430.43,4,4,4,444,Champions,Durgapur,West Bengal,India
CUST01759,7,20,102233.54,5,5,4,554,Champions,Kozhikode,Kerala,India
CUST01760,419,2,1097.56,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST01761,22,12,98584.14,4,4,4,444,Champions,Chandigarh,Punjab,India
CUST01762,668,1,2641.66,1,1,1,111,Lost,Lucknow,Uttar Pradesh,India
CUST01763,9,28,87473.82,5,5,4,554,Champions,Rajkot,Gujarat,India
CUST01764,14,14,53194.5,5,4,4,544,Champions,Delhi,Delhi,India
CUST01765,7,21,58071.21,5,5,4,554,Champions,Kozhikode,Kerala,India
CUST01766,53,7,135218.37,4,3,5,435,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01767,250,4,5438.360000000001,3,2,1,321,Hibernating,Pune,Maharashtra,India
CUST01768,22,6,11343.3,4,2,2,422,New Customers,Agra,Uttar Pradesh,India
CUST01769,112,9,55420.42,4,3,4,434,Loyal Customers,Amritsar,Punjab,India
CUST01770,115,15,17081.34,4,4,2,442,Need Attention,Thiruvananthapuram,Kerala,India
CUST01771,138,8,34341.39,3,3,3,333,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01772,438,8,40197.95,2,3,3,233,Hibernating,Kolkata,West Bengal,India
CUST01773,365,2,1776.6399999999999,2,1,1,211,Hibernating,Chandigarh,Punjab,India
CUST01774,441,1,3016.11,2,1,1,211,Hibernating,Ahmedabad,Gujarat,India
CUST01775,263,8,102006.33,3,3,4,334,Loyal Customers,Mumbai,Maharashtra,India
CUST01776,371,7,85738.90000000001,2,3,4,234,Hibernating,Delhi,Delhi,India
CUST01777,560,4,5128.7,1,2,1,121,Lost,Warangal,Telangana,India
CUST01778,258,11,24977.66,3,4,3,343,Loyal Customers,Warangal,Telangana,India
CUST01779,291,9,167489.52,3,3,5,335,Loyal Customers,Kanpur,Uttar Pradesh,India
CUST01780,510,1,1543.39,1,1,1,111,Lost,Mysuru,Karnataka,India
CUST01781,8,35,581485.32,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01782,421,2,6956.16,2,1,1,211,Hibernating,Kochi,Kerala,India
CUST01783,12,11,78668.68999999999,5,4,4,544,Champions,New Delhi,Delhi,India
CUST01784,475,5,10121.369999999999,2,2,2,222,Hibernating,Bikaner,Rajasthan,India
CUST01785,352,4,9927.32,3,2,2,322,Need Attention,Mangalore,Karnataka,India
CUST01786,463,1,3331.76,2,1,1,211,Hibernating,Amritsar,Punjab,India
CUST01787,403,4,4784.26,2,2,1,221,Hibernating,Bikaner,Rajasthan,India
CUST01788,387,4,9833.6,2,2,2,222,Hibernating,Warangal,Telangana,India
CUST01789,5,15,41333.39,5,4,3,543,Loyal Customers,Hyderabad,Telangana,India
CUST01790,424,4,11466.57,2,2,2,222,Hibernating,Gurgaon,Haryana,India
CUST01791,21,23,280524.11,4,5,5,455,Champions,Warangal,Telangana,India
CUST01792,445,8,28995.07,2,3,3,233,Hibernating,Amritsar,Punjab,India
CUST01793,466,6,17912.97,2,2,2,222,Hibernating,Amritsar,Punjab,India
CUST01794,396,5,11360.99,2,2,2,222,Hibernating,Panipat,Haryana,India
CUST01795,5,42,162986.05,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST01796,19,22,223248.33000000002,4,5,5,455,Champions,New Delhi,Delhi,India
CUST01797,383,6,7796.12,2,2,1,221,Hibernating,Panipat,Haryana,India
CUST01798,4,31,195955.21,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST01799,14,25,138493.98,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01800,1,33,159194.15,5,5,5,555,Champions,Nashik,Maharashtra,India
CUST01801,489,2,2003.2600000000002,1,1,1,111,Lost,Udaipur,Rajasthan,India
CUST01802,439,2,5505.14,2,1,1,211,Hibernating,Vadodara,Gujarat,India
CUST01803,46,10,138136.65,4,3,5,435,Loyal Customers,Panipat,Haryana,India
CUST01804,19,9,7314.4400000000005,4,3,1,431,Hibernating,Amritsar,Punjab,India
CUST01805,45,15,100267.29,4,4,4,444,Champions,Jodhpur,Rajasthan,India
CUST01806,242,6,35579.1,3,2,3,323,Need Attention,Thiruvananthapuram,Kerala,India
CUST01807,374,4,4210.57,2,2,1,221,Hibernating,Rajkot,Gujarat,India
CUST01808,14,27,551767.62,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01809,2,20,81089.7,5,5,4,554,Champions,Hubli,Karnataka,India
CUST01810,6,19,53670.39,5,5,4,554,Champions,Mumbai,Maharashtra,India
CUST01811,321,5,53417.27,3,2,4,324,Need Attention,Chandigarh,Punjab,India
CUST01812,220,3,1947.65,3,1,1,311,Hibernating,Udaipur,Rajasthan,India
CUST01813,437,8,75930.83,2,3,4,234,Hibernating,Gurgaon,Haryana,India
CUST01814,2,48,165897.28,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01815,1,22,425674.67999999993,5,5,5,555,Champions,Mysuru,Karnataka,India
CUST01816,644,3,149860.58000000002,1,1,5,115,Lost,Hyderabad,Telangana,India
CUST01817,77,9,53766.2,4,3,4,434,Loyal Customers,Kochi,Kerala,India
CUST01818,396,7,17102.87,2,3,2,232,Hibernating,Faridabad,Haryana,India
CUST01819,377,5,6745.12,2,2,1,221,Hibernating,Ahmedabad,Gujarat,India
CUST01820,103,15,75149.78,4,4,4,444,Champions,Bikaner,Rajasthan,India
CUST01821,169,11,55051.06,3,4,4,344,Loyal Customers,Jodhpur,Rajasthan,India
CUST01822,4,19,39658.34,5,5,3,553,Loyal Customers,Faridabad,Haryana,India
CUST01823,239,9,40374.600000000006,3,3,3,333,Loyal Customers,Mangalore,Karnataka,India
CUST01824,205,7,14363.39,3,3,2,332,Need Attention,Bikaner,Rajasthan,India
CUST01825,474,2,3073.12,2,1,1,211,Hibernating,Kochi,Kerala,India
CUST01826,355,7,28557.809999999998,2,3,3,233,Hibernating,Thiruvananthapuram,Kerala,India
CUST01827,2,44,419509.12,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01828,466,1,1094.86,2,1,1,211,Hibernating,Ahmedabad,Gujarat,India
CUST01829,408,10,16312.89,2,3,2,232,Hibernating,Amritsar,Punjab,India
CUST01830,373,5,83900.82,2,2,4,224,Hibernating,Gurgaon,Haryana,India
CUST01831,426,3,6391.54,2,1,1,211,Hibernating,Agra,Uttar Pradesh,India
CUST01832,659,4,6645.240000000001,1,2,1,121,Lost,Lucknow,Uttar Pradesh,India
CUST01833,224,10,22317.23,3,3,2,332,Need Attention,Nashik,Maharashtra,India
CUST01834,522,7,18946.92,1,3,2,132,Hibernating,Delhi,Delhi,India
CUST01835,527,2,12424.0,1,1,2,112,Lost,Faridabad,Haryana,India
CUST01836,410,5,19784.239999999998,2,2,2,222,Hibernating,Mumbai,Maharashtra,India
CUST01837,36,11,28374.26,4,4,3,443,Loyal Customers,Thane,Maharashtra,India
CUST01838,6,8,32198.91,5,3,3,533,Loyal Customers,Kochi,Kerala,India
CUST01839,557,2,8784.34,1,1,2,112,Lost,Ludhiana,Punjab,India
CUST01840,497,6,8984.92,1,2,2,122,Lost,Kozhikode,Kerala,India
CUST01841,39,14,187863.88999999998,4,4,5,445,Champions,Gurgaon,Haryana,India
CUST01842,114,13,407609.24,4,4,5,445,Champions,Jaipur,Rajasthan,India
CUST01843,108,12,39620.92,4,4,3,443,Loyal Customers,Warangal,Telangana,India
CUST01844,394,5,24345.31,2,2,3,223,Hibernating,Delhi,Delhi,India
CUST01845,568,3,5047.52,1,1,1,111,Lost,Warangal,Telangana,India
CUST01846,156,7,35479.18,3,3,3,333,Loyal Customers,Surat,Gujarat,India
CUST01847,1,23,75708.95,5,5,4,554,Champions,Jodhpur,Rajasthan,India
CUST01848,13,22,199015.88999999998,5,5,5,555,Champions,Mangalore,Karnataka,India
CUST01849,389,2,6389.17,2,1,1,211,Hibernating,Varanasi,Uttar Pradesh,India
CUST01850,553,7,66168.19,1,3,4,134,Hibernating,Kochi,Kerala,India
CUST01851,187,13,36455.66,3,4,3,343,Loyal Customers,Ahmedabad,Gujarat,India
CUST01852,675,2,4929.63,1,1,1,111,Lost,Delhi,Delhi,India
CUST01853,517,1,892.02,1,1,1,111,Lost,Jodhpur,Rajasthan,India
CUST01854,614,2,7032.900000000001,1,1,1,111,Lost,Thiruvananthapuram,Kerala,India
CUST01855,545,1,831.61,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01856,254,12,35129.21,3,4,3,343,Loyal Customers,Thane,Maharashtra,India
CUST01857,477,4,10494.42,2,2,2,222,Hibernating,Warangal,Telangana,India
CUST01858,16,15,36041.3,4,4,3,443,Loyal Customers,Chennai,Tamil Nadu,India
CUST01859,670,2,2473.02,1,1,1,111,Lost,Jaipur,Rajasthan,India
CUST01860,377,6,38345.58,2,2,3,223,Hibernating,Howrah,West Bengal,India
CUST01861,302,5,34229.58,3,2,3,323,Need Attention,Mumbai,Maharashtra,India
CUST01862,543,5,24901.579999999998,1,2,3,123,Lost,Kolkata,West Bengal,India
CUST01863,2,21,77104.13,5,5,4,554,Champions,Kochi,Kerala,India
CUST01864,412,4,52764.96,2,2,4,224,Hibernating,Nashik,Maharashtra,India
CUST01865,532,1,883.67,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01866,638,2,6967.469999999999,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01867,7,39,147144.13,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01868,10,24,130861.2,5,5,5,555,Champions,Pune,Maharashtra,India
CUST01869,10,15,61833.56,5,4,4,544,Champions,Ludhiana,Punjab,India
CUST01870,477,4,12125.4,2,2,2,222,Hibernating,Delhi,Delhi,India
CUST01871,530,3,7179.98,1,1,1,111,Lost,Jaipur,Rajasthan,India
CUST01872,112,19,56746.07,4,5,4,454,Champions,Nagpur,Maharashtra,India
CUST01873,375,2,52775.9,2,1,4,214,Hibernating,New Delhi,Delhi,India
CUST01874,648,3,6559.79,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST01875,346,4,21614.690000000002,3,2,2,322,Need Attention,Ludhiana,Punjab,India
CUST01876,479,8,22625.699999999997,2,3,2,232,Hibernating,Gurgaon,Haryana,India
CUST01877,346,8,24766.910000000003,3,3,3,333,Loyal Customers,Nashik,Maharashtra,India
CUST01878,367,3,3614.29,2,1,1,211,Hibernating,Coimbatore,Tamil Nadu,India
CUST01879,23,17,113496.18,4,4,4,444,Champions,Kochi,Kerala,India
CUST01880,354,4,11315.720000000001,3,2,2,322,Need Attention,Jodhpur,Rajasthan,India
CUST01881,523,5,13998.49,1,2,2,122,Lost,New Delhi,Delhi,India
CUST01882,691,2,4523.9,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST01883,387,6,136116.91,2,2,5,225,Hibernating,Warangal,Telangana,India
CUST01884,398,4,13491.400000000001,2,2,2,222,Hibernating,New Delhi,Delhi,India
CUST01885,31,25,107936.59,4,5,4,454,Champions,Thane,Maharashtra,India
CUST01886,61,11,47305.9,4,4,3,443,Loyal Customers,New Delhi,Delhi,India
CUST01887,11,28,195963.54,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01888,4,11,304261.55000000005,5,4,5,545,Champions,Mangalore,Karnataka,India
CUST01889,423,7,10581.33,2,3,2,232,Hibernating,Pune,Maharashtra,India
CUST01890,558,4,21077.059999999998,1,2,2,122,Lost,Amritsar,Punjab,India
CUST01891,9,12,46423.25,5,4,3,543,Loyal Customers,Jaipur,Rajasthan,India
CUST01892,417,12,26574.03,2,4,3,243,Churned Best Customers,Bengaluru,Karnataka,India
CUST01893,191,1,905.22,3,1,1,311,Hibernating,Warangal,Telangana,India
CUST01894,41,10,128072.19,4,3,5,435,Loyal Customers,Hubli,Karnataka,India
CUST01895,623,3,5883.14,1,1,1,111,Lost,Hyderabad,Telangana,India
CUST01896,421,5,14593.1,2,2,2,222,Hibernating,Gurgaon,Haryana,India
CUST01897,403,4,28618.11,2,2,3,223,Hibernating,Faridabad,Haryana,India
CUST01898,7,15,62232.78,5,4,4,544,Champions,Thiruvananthapuram,Kerala,India
CUST01899,211,12,26673.0,3,4,3,343,Loyal Customers,Thane,Maharashtra,India
CUST01900,280,6,34925.1,3,2,3,323,Need Attention,New Delhi,Delhi,India
CUST01901,217,3,3380.8199999999997,3,1,1,311,Hibernating,Noida,Uttar Pradesh,India
CUST01902,13,33,127612.72,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST01903,378,6,33970.7,2,2,3,223,Hibernating,Pune,Maharashtra,India
CUST01904,18,27,179888.81,4,5,5,455,Champions,Thiruvananthapuram,Kerala,India
CUST01905,450,6,17860.75,2,2,2,222,Hibernating,Bengaluru,Karnataka,India
CUST01906,171,11,50259.8,3,4,4,344,Loyal Customers,Howrah,West Bengal,India
CUST01907,519,1,11136.24,1,1,2,112,Lost,Vadodara,Gujarat,India
CUST01908,301,13,38961.350000000006,3,4,3,343,Loyal Customers,Mumbai,Maharashtra,India
CUST01909,57,10,166278.89,4,3,5,435,Loyal Customers,Mysuru,Karnataka,India
CUST01910,5,23,68167.72,5,5,4,554,Champions,Lucknow,Uttar Pradesh,India
CUST01911,119,17,146736.44,4,4,5,445,Champions,Faridabad,Haryana,India
CUST01912,436,1,2138.08,2,1,1,211,Hibernating,Howrah,West Bengal,India
CUST01913,730,3,15646.19,1,1,2,112,Lost,Thiruvananthapuram,Kerala,India
CUST01914,193,7,244973.68,3,3,5,335,Loyal Customers,Kolkata,West Bengal,India
CUST01915,151,12,262183.79,3,4,5,345,Loyal Customers,Faridabad,Haryana,India
CUST01916,580,4,11987.08,1,2,2,122,Lost,Chennai,Tamil Nadu,India
CUST01917,574,2,14810.69,1,1,2,112,Lost,Jaipur,Rajasthan,India
CUST01918,186,3,3373.0099999999998,3,1,1,311,Hibernating,Salem,Tamil Nadu,India
CUST01919,7,15,87082.09999999999,5,4,4,544,Champions,Kolkata,West Bengal,India
CUST01920,47,12,36896.5,4,4,3,443,Loyal Customers,Madurai,Tamil Nadu,India
CUST01921,479,3,10964.329999999998,2,1,2,212,Hibernating,Kolkata,West Bengal,India
CUST01922,6,52,679083.46,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01923,396,2,3309.99,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST01924,38,9,36307.659999999996,4,3,3,433,Loyal Customers,Hubli,Karnataka,India
CUST01925,366,4,19942.77,2,2,2,222,Hibernating,Ludhiana,Punjab,India
CUST01926,6,21,120510.3,5,5,5,555,Champions,Chandigarh,Punjab,India
CUST01927,285,4,16426.52,3,2,2,322,Need Attention,Warangal,Telangana,India
CUST01928,60,12,93812.41,4,4,4,444,Champions,Bikaner,Rajasthan,India
CUST01929,646,5,22363.79,1,2,2,122,Lost,Faridabad,Haryana,India
CUST01930,5,30,56172.42,5,5,4,554,Champions,Howrah,West Bengal,India
